epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,716.8060913085938,0.22251343205346613,1.9634146690368652,0.24040604109928201
2,699.221923828125,0.24522779889049054,1.9438526630401611,0.254518445159693
3,689.3809204101562,0.2560171231380771,1.9421600103378296,0.24634810596682347
4,677.01220703125,0.2683789804743808,1.9047257900238037,0.26764050507551373
5,662.269287109375,0.28689992574149303,1.8860783576965332,0.29066600643723695
6,641.8552856445312,0.31332721792687723,1.9211044311523438,0.2651646447140381
7,616.8408813476562,0.3448652426505919,1.8565073013305664,0.30898737311215646
8,585.3200073242188,0.3877167693181322,1.8339686393737793,0.3166625402327309
9,555.8714599609375,0.4161534093390993,1.7728049755096436,0.34117355781133946
10,527.34130859375,0.445157908530992,1.7626293897628784,0.35181975736568455
11,503.6346740722656,0.4611016467915957,1.7421584129333496,0.3676652636791285
12,484.72528076171875,0.479928362381514,1.734896183013916,0.37608318890814557
13,470.35113525390625,0.49054296073035425,1.6840119361877441,0.3882149046793761
14,456.33001708984375,0.5048704844275542,1.6755480766296387,0.39415696954691753
15,443.8839416503906,0.5130389201939457,1.7189412117004395,0.3996038623421639
16,433.841552734375,0.5250513257327567,1.6862531900405884,0.4008417925229017
17,425.3265380859375,0.5285895251823701,1.7161414623260498,0.40406041099282003
18,417.599609375,0.535665924081597,1.6964353322982788,0.4065362713542956
19,411.48419189453125,0.5393788494299567,1.6593074798583984,0.4213914335231493
20,404.9380798339844,0.546411566854497,1.6633838415145874,0.42238177766773954
21,400.1240234375,0.5501681736775433,1.661506175994873,0.4156969546917554
22,395.62841796875,0.5534006028043507,1.714651346206665,0.4246100519930676
23,391.5538635253906,0.5567640763552177,1.7091894149780273,0.4208962614508542
24,388.2798767089844,0.5577687502730092,1.6768083572387695,0.4273334983906908
25,385.2754211425781,0.5604333202288909,1.697824478149414,0.4226293637038871
26,381.3489990234375,0.563272616083519,1.7201253175735474,0.4258479821738054
27,378.25360107421875,0.5654130083431617,1.725685954093933,0.42758108442683834
28,375.9721374511719,0.5676407635521775,1.7490867376327515,0.422134191631592
29,374.5909423828125,0.5642772900013104,1.7525177001953125,0.4278286704629859
30,371.99267578125,0.5700432446599397,1.7420680522918701,0.43005694478831397
31,370.279541015625,0.5707421482549251,1.726150393486023,0.4295617727160188
32,368.51190185546875,0.5715720962739702,1.7313945293426514,0.4273334983906908
33,366.4255676269531,0.5751976586729568,1.7251566648483276,0.4312948749690517
34,364.39288330078125,0.5751976586729568,1.7647795677185059,0.4335231492943798
35,363.9219055175781,0.5753723845717031,1.756965160369873,0.4387224560534786
36,362.51416015625,0.5779932730528983,1.7325589656829834,0.43253280514978953
37,361.30145263671875,0.5796531690909885,1.8301632404327393,0.43104728893290417
38,360.0323181152344,0.5795221246669288,1.7773616313934326,0.4295617727160188
39,359.36328125,0.5776875027300922,1.775861382484436,0.432285219113642
40,358.1585998535156,0.5802647097366007,1.8194537162780762,0.4270859123545432
41,357.2833557128906,0.5828855982177958,1.8487988710403442,0.42634315424610053
42,357.4391784667969,0.5816188354518849,1.77216374874115,0.4312948749690517
43,355.0389099121094,0.5806141615340934,1.8105075359344482,0.4342659074028225
44,354.7455749511719,0.5822303760974971,1.7962671518325806,0.4340183213666749
45,353.71929931640625,0.5840649980343336,1.847687840461731,0.43203763307749443
46,353.54437255859375,0.5827108723190495,1.772475242614746,0.43847487001733104
47,352.6242370605469,0.5840213165596471,1.785538911819458,0.43154246100519933
48,352.2894592285156,0.586554842091469,1.8598637580871582,0.4317900470413469
49,350.9488830566406,0.5847202201546324,1.8848506212234497,0.4335231492943798
50,351.05670166015625,0.5864674791420958,1.8383891582489014,0.43104728893290417
51,350.3043212890625,0.5837592277115276,1.9659520387649536,0.43550383758356026
52,350.18701171875,0.5873411086358276,1.8730818033218384,0.43624659569200297
53,349.4508361816406,0.5856375311230507,1.936669111251831,0.4335231492943798
54,349.40411376953125,0.5854628052243044,1.8739490509033203,0.4327803911859371
55,348.5225830078125,0.586554842091469,1.9233856201171875,0.43203763307749443
56,348.022705078125,0.5881273751801861,1.894911289215088,0.43104728893290417
57,347.9004821777344,0.586554842091469,1.9459547996520996,0.4303045308244615
58,347.33636474609375,0.5875158345345739,1.9402862787246704,0.4364941817281505
59,347.0755615234375,0.588869960249858,1.889764428138733,0.43575142361970787
60,346.3528137207031,0.5883021010789324,1.9316644668579102,0.4307997028967566
61,346.2854919433594,0.5878652863320666,1.8799245357513428,0.42758108442683834
62,346.04095458984375,0.5902240859651422,1.910869836807251,0.432285219113642
63,345.44805908203125,0.5884768269776788,2.032646656036377,0.43451349343897006
64,345.5838928222656,0.58961254531953,1.9101312160491943,0.4364941817281505
65,344.0759582519531,0.5925828855982178,1.9651427268981934,0.43055211686060907
66,344.70538330078125,0.589088367623291,1.9181690216064453,0.43203763307749443
67,343.9008483886719,0.5916218931551129,2.013073682785034,0.43723693983659323
68,343.7275695800781,0.5920587079019788,2.03092622756958,0.4335231492943798
69,343.9158020019531,0.5914471672563666,1.9645490646362305,0.4352562515474127
70,343.44842529296875,0.5917529375791727,1.9660985469818115,0.4317900470413469
71,343.7632751464844,0.5903114489145154,1.9805874824523926,0.4387224560534786
72,343.71038818359375,0.5886078714017385,2.0561165809631348,0.43451349343897006
73,342.9104309082031,0.5937622854147556,2.0512518882751465,0.4307997028967566
74,342.6488342285156,0.5902677674398288,1.993246078491211,0.43575142361970787
75,342.1083984375,0.592670248547591,1.9779291152954102,0.44194107452339687
76,342.2370300292969,0.5925392041235312,2.0735650062561035,0.43575142361970787
77,341.88726806640625,0.5927139300222776,2.066526412963867,0.42758108442683834
78,341.75689697265625,0.592146070851352,2.0735862255096436,0.428323842535281
79,341.9768371582031,0.5939806927881885,2.0019583702087402,0.43203763307749443
80,341.362060546875,0.5923644782247849,2.045942783355713,0.43624659569200297
81,341.2265930175781,0.5944175075350544,2.046152353286743,0.4340183213666749
82,341.5276184082031,0.592146070851352,2.096214532852173,0.4273334983906908
83,340.9784851074219,0.5938933298388154,2.0385804176330566,0.42931418667987126
84,340.7499694824219,0.5932817891932032,2.0340805053710938,0.43377073533052735
85,340.34893798828125,0.5925828855982178,2.03041934967041,0.4330279772220847
86,340.5935974121094,0.5923207967500983,2.110844373703003,0.4312948749690517
87,340.23785400390625,0.5929323373957105,2.1150741577148438,0.43203763307749443
88,340.2789306640625,0.5923644782247849,2.0477657318115234,0.4327803911859371
89,340.22760009765625,0.5941117372122483,2.0442521572113037,0.43055211686060907
90,340.1336669921875,0.5959026776743983,2.1142845153808594,0.42881901460757615
91,339.7215270996094,0.5948543222819203,2.1161317825317383,0.43253280514978953
92,339.8540954589844,0.5953784999781593,2.101513385772705,0.42857142857142855
93,339.48699951171875,0.5910540339841873,2.1373794078826904,0.42361970784847736
94,339.7003479003906,0.5938496483641288,2.0576727390289307,0.4392176281257737
95,339.5646667480469,0.5950727296553532,2.0218868255615234,0.43451349343897006
96,339.5337219238281,0.5932817891932032,2.0670578479766846,0.43897004208962614
97,339.36956787109375,0.5938496483641288,2.0917415618896484,0.4342659074028225
98,339.1881408691406,0.5943738260603678,2.1078503131866455,0.432285219113642
99,338.6844787597656,0.5962084479972044,2.1103737354278564,0.42857142857142855
100,338.755615234375,0.59677630716813,2.120302200317383,0.42287694974003465
