epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,369.0868225097656,0.2069628270650417,1.9642606973648071,0.23693983659321613
2,348.1638488769531,0.24579565806141615,1.9405434131622314,0.2560039613765784
3,340.3740234375,0.26798584720220153,1.9162572622299194,0.27061153750928446
4,328.0604248046875,0.30070327174245404,1.9173128604888916,0.28101015102748206
5,310.07000732421875,0.3414580876250382,1.8892756700515747,0.2941322109433028
6,291.3020324707031,0.3861442362294151,1.8577165603637695,0.3104728893290418
7,273.3370056152344,0.4232734897130127,1.8973109722137451,0.31691012626887843
8,260.2080383300781,0.4503123225440091,1.9177422523498535,0.3230997771725675
9,248.42527770996094,0.470231075001092,1.9486422538757324,0.34686803664273336
10,239.0250701904297,0.4897566941859957,2.009923219680786,0.341421143847487
11,233.0242462158203,0.5018564626741798,1.9586656093597412,0.34216390195592966
12,228.0672607421875,0.5109858908836762,2.0661544799804688,0.3466204506065858
13,222.5175323486328,0.5204647708906652,2.071455955505371,0.34612527853429065
14,219.32034301757812,0.525444459004936,2.1110520362854004,0.3483535528596187
15,216.77996826171875,0.5295941991001616,2.185539722442627,0.34389700420896263
16,213.37786865234375,0.5354911981828506,2.1782150268554688,0.35082941322109434
17,210.9564971923828,0.5411261084174201,2.278832197189331,0.3528101015102748
18,210.38047790527344,0.5418250120124055,2.375061511993408,0.34959148304035653
19,209.7431182861328,0.5413445157908531,2.268386125564575,0.35479078979945533
20,207.1089324951172,0.5479404184685275,2.2722604274749756,0.3458776924981431
21,205.9883575439453,0.5446643078670336,2.2349348068237305,0.35899975241396387
22,204.69273376464844,0.5467610186519897,2.4066662788391113,0.34563010646199555
23,204.4841766357422,0.5514349364434543,2.445291519165039,0.3490963109680614
24,202.25869750976562,0.5541868693487092,2.399986982345581,0.35899975241396387
25,200.22743225097656,0.5558467653867994,2.3746676445007324,0.355533547907898
26,199.5811309814453,0.5584676538679946,2.3297297954559326,0.35578113394404554
27,201.133056640625,0.5542742322980824,2.4665966033935547,0.34637286457043825
28,200.6886444091797,0.5540558249246494,2.4987449645996094,0.3523149294379797
29,199.41036987304688,0.5570261652033373,2.503798246383667,0.35825699430552116
30,197.76222229003906,0.5606080461276373,2.520350933074951,0.3602376825947017
31,196.94203186035156,0.5620495347922946,2.611449956893921,0.36345630106461996
32,196.95602416992188,0.560214912855458,2.5785112380981445,0.3540480316910126
33,197.82980346679688,0.5585986982920543,2.628305196762085,0.35330527358256997
34,197.89260864257812,0.5566767134058446,2.6148335933685303,0.3545432037633077
35,196.2004852294922,0.561481675621369,2.4598045349121094,0.3619707848477346
36,196.56211853027344,0.5617000829948019,2.5915334224700928,0.36271354295617725
37,194.71739196777344,0.565063556545669,2.600628137588501,0.36221837088388215
38,194.2782440185547,0.5654130083431617,2.603485107421875,0.3671700916068334
39,194.51394653320312,0.5641025641025641,2.6634716987609863,0.36221837088388215
40,194.15176391601562,0.5672913117546848,2.8142831325531006,0.35082941322109434
41,195.65438842773438,0.5627047569125934,2.6256375312805176,0.34736320871502846
42,195.28419494628906,0.563796793779758,2.635668992996216,0.3503342411487992
43,195.22410583496094,0.564320971475997,2.799408197402954,0.3585045803416687
44,192.89878845214844,0.5682959856724763,2.7210593223571777,0.3567714780886358
45,192.78213500976562,0.5665924081596995,2.6521518230438232,0.3632087150284724
46,192.6597137451172,0.5649325121216092,2.7273190021514893,0.3572666501609309
47,193.25616455078125,0.5648014676975495,2.6674468517303467,0.3597425105224065
48,191.87828063964844,0.5686891189446556,2.789423704147339,0.36345630106461996
49,191.5865936279297,0.5715284147992836,2.7694132328033447,0.35602871998019314
50,191.25,0.56812125977373,2.8052124977111816,0.35949492448625897
51,190.8590087890625,0.569693792862447,2.761852741241455,0.3523149294379797
52,190.44125366210938,0.5706547853055519,2.7498619556427,0.35776182223322606
53,191.1477813720703,0.5705237408814922,2.7479827404022217,0.36098044070314433
