epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,182.18284606933594,0.19818285065303803,1.9969327449798584,0.20772468432780392
2,179.47166442871094,0.21015157471716245,1.9947545528411865,0.20772468432780392
3,179.3303985595703,0.21023893766653562,1.9945285320281982,0.20821985640009905
4,179.23016357421875,0.21102520421089416,1.993530511856079,0.20921020054468928
5,179.10223388671875,0.21085047831214782,1.9926161766052246,0.20772468432780392
6,179.07168579101562,0.21320927794522343,1.9915105104446411,0.20772468432780392
7,178.94309997558594,0.21251037435023806,1.990875244140625,0.21317157712305027
8,178.8323974609375,0.2153933516795527,1.9891340732574463,0.2136667491953454
9,178.73597717285156,0.21757742541388198,1.9899401664733887,0.22035157217132953
10,178.624267578125,0.22216398025597345,1.987402081489563,0.2136667491953454
11,178.4523468017578,0.2232123356484515,1.9850058555603027,0.22431294874969052
12,178.30523681640625,0.22875988293364785,1.9825116395950317,0.21812329784600148
13,178.14968872070312,0.22823570523740883,1.983320951461792,0.2213419163159198
14,178.0027313232422,0.22937142357926005,1.9790109395980835,0.21960881406288685
15,177.8284912109375,0.22963351242737956,1.978442907333374,0.22753156721960882
16,177.6026153564453,0.23199231206045517,1.9755730628967285,0.22406536271354296
17,177.404052734375,0.23356484514917222,1.9758522510528564,0.23000742758108442
18,177.2947235107422,0.23587996330756125,1.970402479171753,0.23619707848477345
19,177.1468048095703,0.23400165989603808,1.9718073606491089,0.22777915325575637
20,176.89724731445312,0.2369283187000393,1.9711992740631104,0.22777915325575637
21,176.77162170410156,0.23788931114314418,1.9670363664627075,0.23347363208715027
22,176.54896545410156,0.23924343685842833,1.9618420600891113,0.23669225055706858
23,176.40196228027344,0.2384134888393832,1.967665195465088,0.2319881158702649
24,176.16806030273438,0.24186432533962346,1.9616137742996216,0.23941569695469175
25,176.0044708251953,0.23919975538374175,1.9562931060791016,0.23817776677395394
26,175.75791931152344,0.24103437732057834,1.9567378759384155,0.23941569695469175
27,175.53311157226562,0.24247586598523566,1.9653080701828003,0.23174052983411736
28,175.3498077392578,0.24404839907395273,1.9692785739898682,0.22282743253280515
29,175.10076904296875,0.24452889529550517,1.955224633216858,0.24411983164149542
30,175.05197143554688,0.24479098414362468,1.9502192735671997,0.2391681109185442
31,174.67665100097656,0.24828550211855152,1.9474647045135498,0.24189155731616738
32,174.38609313964844,0.24959594635914908,1.9593055248260498,0.22852191136419905
33,174.23373413085938,0.24784868737168567,1.9569001197814941,0.24139638524387225
34,173.96090698242188,0.2510374350238064,1.9445555210113525,0.23941569695469175
35,173.67022705078125,0.2536146420303149,1.938708782196045,0.24511017578608565
36,173.52806091308594,0.2542698641506137,1.9385336637496948,0.24981431047288932
37,173.20314025878906,0.2554055824924649,1.9350450038909912,0.24956672443674177
38,172.8852996826172,0.25807015244834663,1.9354419708251953,0.2512998266897747
39,172.64425659179688,0.26069104092954176,1.9329191446304321,0.2508046546174796
40,172.294189453125,0.26108417420172103,1.9312150478363037,0.24981431047288932
41,172.07080078125,0.26165203337264664,1.9270281791687012,0.2532805149789552
42,171.8081512451172,0.2638361071069759,1.933616280555725,0.24634810596682347
43,171.5901336669922,0.2647970995500808,1.920722484588623,0.25154741272592224
44,171.1144561767578,0.26676276591097714,1.9267237186431885,0.2537756870512503
45,170.86167907714844,0.2696020617656052,1.9210259914398193,0.2520425847982174
46,170.5720672607422,0.2725287205696064,1.9242725372314453,0.2569943055211686
47,170.49977111816406,0.2734897130127113,1.9251632690429688,0.24907155236444664
48,169.87942504882812,0.27571746822172716,1.9122709035873413,0.25847982173805395
49,169.58685302734375,0.2776831345826235,1.9193408489227295,0.25402327308739786
50,169.17359924316406,0.28087188223474424,1.914392352104187,0.2555087893042832
51,168.91317749023438,0.2786004455510418,1.9166288375854492,0.2537756870512503
52,168.51962280273438,0.2846721705324772,1.9203141927719116,0.2555087893042832
53,168.31105041503906,0.284060629886865,1.905895709991455,0.2629363703887101
54,167.76446533203125,0.28620102214650767,1.954307198524475,0.23421639019559296
55,167.51467895507812,0.28956449569737475,1.9019685983657837,0.26962119336469426
56,166.86402893066406,0.29109334731140524,1.907965898513794,0.2616984402079723
57,166.64979553222656,0.2953741318306906,1.9464538097381592,0.2488239663282991
58,166.06668090820312,0.29913073865373696,1.96052885055542,0.23471156226788809
59,165.80470275878906,0.2980387017865723,1.892852783203125,0.2703639514731369
60,165.17555236816406,0.3038483379198882,1.934884786605835,0.22951225550878931
61,164.76507568359375,0.3022758048311711,1.8942357301712036,0.2651646447140381
62,164.33680725097656,0.3067749967238894,1.9074593782424927,0.25847982173805395
63,163.80389404296875,0.31031319617350284,1.931174635887146,0.2542708591235454
64,163.40093994140625,0.31022583322412967,1.8832807540893555,0.27234463976231743
65,162.69761657714844,0.3142882103699821,1.8927619457244873,0.264669472641743
66,162.39561462402344,0.3115799589394138,1.8862366676330566,0.26615498885862837
67,161.89157104492188,0.3142445288952955,1.8939217329025269,0.26764050507551373
68,161.1474151611328,0.32210719433888085,1.8939628601074219,0.270859123545432
69,161.08848571777344,0.3228497794085528,1.8971014022827148,0.2641743005694479
70,160.03648376464844,0.32839732669374916,1.8988531827926636,0.27581084426838326
71,159.76109313964844,0.3271305639278382,1.910827398300171,0.26491705867789056
72,159.1172332763672,0.33328965185864673,1.9134118556976318,0.25278534290666005
73,158.1792755126953,0.33586685886515527,1.8907700777053833,0.2711067095815796
74,157.8683319091797,0.3387061547197833,1.8711531162261963,0.27283981183461253
75,156.966064453125,0.3435984798846809,1.8698070049285889,0.2775439465214162
76,156.7559814453125,0.34399161315686017,1.8773843050003052,0.27061153750928446
77,156.11328125,0.3529463154676102,1.9669314622879028,0.24535776182223323
78,154.94979858398438,0.34884025684707115,1.8725072145462036,0.2730873978707601
79,154.1605224609375,0.3564845149172236,1.9801719188690186,0.23372121812329785
80,153.47079467773438,0.35962958109465776,1.8661305904388428,0.2852191136419906
81,152.84498596191406,0.36203206220241996,1.8642266988754272,0.28101015102748206
82,151.87828063964844,0.36683702441794436,1.8804329633712769,0.27457291408764545
83,151.6505889892578,0.3693705499497663,1.8439451456069946,0.29512255508789303
84,150.83387756347656,0.3699384091206919,1.8714361190795898,0.282743253280515
85,149.63909912109375,0.37439391953872364,1.882646083831787,0.27283981183461253
86,148.85415649414062,0.3826060367798017,1.8622486591339111,0.3052735825699431
87,148.18893432617188,0.382999170051981,1.840472936630249,0.2973508294132211
88,147.1450958251953,0.3882846284890578,1.8437705039978027,0.2993315177024016
89,146.69383239746094,0.38850303586249074,1.8547037839889526,0.30081703391928694
90,145.4983673095703,0.39645306425544924,1.89364492893219,0.2926466947264174
91,144.91990661621094,0.3961909754073297,1.9013516902923584,0.2834860113889577
92,143.3759307861328,0.40872755864237975,1.8531087636947632,0.2948749690517455
93,143.34132385253906,0.4047088629712139,1.8215527534484863,0.3134439217628126
94,141.86224365234375,0.4142751059275761,1.8382961750030518,0.3156721960881406
95,141.5299530029297,0.41108635827545537,1.8254607915878296,0.30799702896756626
96,140.0474395751953,0.4202594679596383,1.8391159772872925,0.310968061401337
97,139.55178833007812,0.42410343773205783,1.8050040006637573,0.3099777172567467
98,137.75807189941406,0.4317476958022103,1.8096641302108765,0.3159197821242882
99,137.5030975341797,0.4319224217009566,1.856941819190979,0.3087397870760089
100,136.6026611328125,0.4355479840999432,1.8047130107879639,0.32210943302797723
